# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 2.000000e+00
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1.345         	1.164180e-02	-3.268788e+01	3.269953e+01	6.538741e+01	-1.312455e+03	1.377843e+03	-1.345149e+03	-3.269371e+01	5.820898e-03	2.046544e-17	5.820898e-03	-5.820898e-03
1.35          	1.163577e-02	-3.268789e+01	3.269953e+01	6.538741e+01	-1.312456e+03	1.377843e+03	-1.345149e+03	-3.269371e+01	5.817886e-03	2.046544e-17	5.817886e-03	-5.817886e-03
1.355         	1.163131e-02	-3.268789e+01	3.269953e+01	6.538742e+01	-1.312456e+03	1.377843e+03	-1.345150e+03	-3.269371e+01	5.815657e-03	2.046544e-17	5.815657e-03	-5.815657e-03
1.36          	1.163497e-02	-3.268789e+01	3.269953e+01	6.538742e+01	-1.312456e+03	1.377843e+03	-1.345150e+03	-3.269371e+01	5.817483e-03	2.046544e-17	5.817483e-03	-5.817483e-03
1.365         	1.158260e-02	-3.268793e+01	3.269951e+01	6.538744e+01	-1.312458e+03	1.377845e+03	-1.345151e+03	-3.269372e+01	5.791302e-03	2.046545e-17	5.791302e-03	-5.791302e-03
1.37          	1.158489e-02	-3.268793e+01	3.269952e+01	6.538745e+01	-1.312458e+03	1.377845e+03	-1.345152e+03	-3.269373e+01	5.792444e-03	2.046545e-17	5.792444e-03	-5.792444e-03
1.375         	1.158078e-02	-3.268792e+01	3.269951e+01	6.538743e+01	-1.312458e+03	1.377845e+03	-1.345151e+03	-3.269372e+01	5.790391e-03	2.046544e-17	5.790391e-03	-5.790391e-03
1.38          	1.158060e-02	-3.268793e+01	3.269951e+01	6.538745e+01	-1.312458e+03	1.377845e+03	-1.345152e+03	-3.269372e+01	5.790300e-03	2.046545e-17	5.790300e-03	-5.790300e-03
1.385         	1.157512e-02	-3.268794e+01	3.269951e+01	6.538745e+01	-1.312458e+03	1.377846e+03	-1.345152e+03	-3.269373e+01	5.787560e-03	2.046545e-17	5.787560e-03	-5.787560e-03
1.39          	1.156885e-02	-3.268794e+01	3.269951e+01	6.538746e+01	-1.312459e+03	1.377846e+03	-1.345152e+03	-3.269373e+01	5.784426e-03	2.046545e-17	5.784426e-03	-5.784426e-03
1.395         	1.156254e-02	-3.268795e+01	3.269951e+01	6.538746e+01	-1.312459e+03	1.377846e+03	-1.345152e+03	-3.269373e+01	5.781270e-03	2.046545e-17	5.781270e-03	-5.781270e-03
1.4           	1.155624e-02	-3.268795e+01	3.269951e+01	6.538746e+01	-1.312459e+03	1.377846e+03	-1.345153e+03	-3.269373e+01	5.778120e-03	2.046545e-17	5.778120e-03	-5.778120e-03
1.405         	1.154966e-02	-3.268796e+01	3.269951e+01	6.538747e+01	-1.312459e+03	1.377847e+03	-1.345153e+03	-3.269373e+01	5.774830e-03	2.046545e-17	5.774830e-03	-5.774830e-03
1.41          	1.154283e-02	-3.268797e+01	3.269951e+01	6.538748e+01	-1.312460e+03	1.377847e+03	-1.345153e+03	-3.269374e+01	5.771414e-03	2.046546e-17	5.771414e-03	-5.771414e-03
1.415         	1.153632e-02	-3.268797e+01	3.269951e+01	6.538748e+01	-1.312460e+03	1.377847e+03	-1.345154e+03	-3.269374e+01	5.768160e-03	2.046546e-17	5.768160e-03	-5.768160e-03
1.42          	1.152975e-02	-3.268798e+01	3.269951e+01	6.538749e+01	-1.312460e+03	1.377848e+03	-1.345154e+03	-3.269374e+01	5.764877e-03	2.046546e-17	5.764877e-03	-5.764877e-03
1.425         	1.152299e-02	-3.268799e+01	3.269951e+01	6.538749e+01	-1.312461e+03	1.377848e+03	-1.345154e+03	-3.269375e+01	5.761497e-03	2.046546e-17	5.761497e-03	-5.761497e-03
1.43          	1.151659e-02	-3.268799e+01	3.269950e+01	6.538749e+01	-1.312461e+03	1.377848e+03	-1.345155e+03	-3.269375e+01	5.758296e-03	2.046546e-17	5.758296e-03	-5.758296e-03
1.435         	1.151023e-02	-3.268799e+01	3.269950e+01	6.538750e+01	-1.312461e+03	1.377849e+03	-1.345155e+03	-3.269375e+01	5.755114e-03	2.046546e-17	5.755114e-03	-5.755114e-03
1.44          	1.150376e-02	-3.268800e+01	3.269951e+01	6.538751e+01	-1.312462e+03	1.377849e+03	-1.345155e+03	-3.269375e+01	5.751881e-03	2.046547e-17	5.751881e-03	-5.751881e-03
1.445         	1.149758e-02	-3.268801e+01	3.269951e+01	6.538752e+01	-1.312462e+03	1.377849e+03	-1.345156e+03	-3.269376e+01	5.748792e-03	2.046547e-17	5.748792e-03	-5.748792e-03
1.45          	1.149155e-02	-3.268802e+01	3.269951e+01	6.538753e+01	-1.312462e+03	1.377850e+03	-1.345156e+03	-3.269376e+01	5.745774e-03	2.046547e-17	5.745774e-03	-5.745774e-03
1.455         	1.148466e-02	-3.268801e+01	3.269949e+01	6.538750e+01	-1.312462e+03	1.377849e+03	-1.345156e+03	-3.269375e+01	5.742332e-03	2.046546e-17	5.742332e-03	-5.742332e-03
1.46          	1.148170e-02	-3.268801e+01	3.269949e+01	6.538750e+01	-1.312462e+03	1.377850e+03	-1.345156e+03	-3.269375e+01	5.740852e-03	2.046547e-17	5.740852e-03	-5.740852e-03
1.465         	1.146622e-02	-3.268803e+01	3.269949e+01	6.538752e+01	-1.312463e+03	1.377850e+03	-1.345157e+03	-3.269376e+01	5.733111e-03	2.046547e-17	5.733111e-03	-5.733111e-03
1.47          	1.146075e-02	-3.268803e+01	3.269949e+01	6.538753e+01	-1.312463e+03	1.377851e+03	-1.345157e+03	-3.269376e+01	5.730376e-03	2.046547e-17	5.730376e-03	-5.730376e-03
1.475         	1.145562e-02	-3.268804e+01	3.269949e+01	6.538753e+01	-1.312463e+03	1.377851e+03	-1.345157e+03	-3.269377e+01	5.727810e-03	2.046547e-17	5.727810e-03	-5.727810e-03
1.48          	1.144363e-02	-3.268805e+01	3.269949e+01	6.538754e+01	-1.312464e+03	1.377851e+03	-1.345158e+03	-3.269377e+01	5.721813e-03	2.046548e-17	5.721813e-03	-5.721813e-03
1.485         	1.143900e-02	-3.268805e+01	3.269949e+01	6.538754e+01	-1.312464e+03	1.377852e+03	-1.345158e+03	-3.269377e+01	5.719499e-03	2.046548e-17	5.719499e-03	-5.719499e-03
1.49          	1.143344e-02	-3.268806e+01	3.269949e+01	6.538755e+01	-1.312464e+03	1.377852e+03	-1.345158e+03	-3.269377e+01	5.716722e-03	2.046548e-17	5.716722e-03	-5.716722e-03
1.495         	1.142747e-02	-3.268806e+01	3.269949e+01	6.538755e+01	-1.312465e+03	1.377852e+03	-1.345158e+03	-3.269378e+01	5.713734e-03	2.046548e-17	5.713734e-03	-5.713734e-03
1.5           	1.142133e-02	-3.268807e+01	3.269949e+01	6.538756e+01	-1.312465e+03	1.377853e+03	-1.345159e+03	-3.269378e+01	5.710665e-03	2.046548e-17	5.710665e-03	-5.710665e-03
1.505         	1.141499e-02	-3.268808e+01	3.269949e+01	6.538757e+01	-1.312465e+03	1.377853e+03	-1.345159e+03	-3.269378e+01	5.707496e-03	2.046548e-17	5.707496e-03	-5.707496e-03
1.51          	1.140852e-02	-3.268808e+01	3.269949e+01	6.538757e+01	-1.312466e+03	1.377853e+03	-1.345159e+03	-3.269379e+01	5.704260e-03	2.046548e-17	5.704260e-03	-5.704260e-03
1.515         	1.140092e-02	-3.268809e+01	3.269949e+01	6.538758e+01	-1.312466e+03	1.377854e+03	-1.345160e+03	-3.269379e+01	5.700462e-03	2.046549e-17	5.700462e-03	-5.700462e-03
1.52          	1.139620e-02	-3.268810e+01	3.269949e+01	6.538759e+01	-1.312466e+03	1.377854e+03	-1.345160e+03	-3.269380e+01	5.698101e-03	2.046549e-17	5.698101e-03	-5.698101e-03
1.525         	1.138890e-02	-3.268809e+01	3.269948e+01	6.538757e+01	-1.312466e+03	1.377854e+03	-1.345160e+03	-3.269378e+01	5.694451e-03	2.046548e-17	5.694451e-03	-5.694451e-03
1.53          	1.138204e-02	-3.268810e+01	3.269948e+01	6.538758e+01	-1.312466e+03	1.377854e+03	-1.345160e+03	-3.269379e+01	5.691018e-03	2.046549e-17	5.691018e-03	-5.691018e-03
1.535         	1.137364e-02	-3.268810e+01	3.269947e+01	6.538757e+01	-1.312467e+03	1.377854e+03	-1.345160e+03	-3.269379e+01	5.686822e-03	2.046549e-17	5.686822e-03	-5.686822e-03
1.54          	1.137564e-02	-3.268814e+01	3.269951e+01	6.538765e+01	-1.312468e+03	1.377856e+03	-1.345162e+03	-3.269382e+01	5.687820e-03	2.046551e-17	5.687820e-03	-5.687820e-03
1.545         	1.136934e-02	-3.268813e+01	3.269950e+01	6.538762e+01	-1.312468e+03	1.377855e+03	-1.345162e+03	-3.269381e+01	5.684670e-03	2.046550e-17	5.684670e-03	-5.684670e-03
1.55          	1.136457e-02	-3.268813e+01	3.269950e+01	6.538763e+01	-1.312468e+03	1.377856e+03	-1.345162e+03	-3.269381e+01	5.682286e-03	2.046550e-17	5.682286e-03	-5.682286e-03
1.555         	1.136183e-02	-3.268813e+01	3.269950e+01	6.538763e+01	-1.312468e+03	1.377856e+03	-1.345162e+03	-3.269382e+01	5.680916e-03	2.046550e-17	5.680916e-03	-5.680916e-03
1.56          	1.137125e-02	-3.268813e+01	3.269950e+01	6.538764e+01	-1.312468e+03	1.377856e+03	-1.345162e+03	-3.269382e+01	5.685625e-03	2.046550e-17	5.685625e-03	-5.685625e-03
1.565         	1.132609e-02	-3.268815e+01	3.269947e+01	6.538762e+01	-1.312469e+03	1.377857e+03	-1.345163e+03	-3.269381e+01	5.663045e-03	2.046550e-17	5.663045e-03	-5.663045e-03
1.57          	1.132480e-02	-3.268815e+01	3.269948e+01	6.538763e+01	-1.312469e+03	1.377857e+03	-1.345163e+03	-3.269382e+01	5.662400e-03	2.046550e-17	5.662400e-03	-5.662400e-03
1.575         	1.132128e-02	-3.268816e+01	3.269948e+01	6.538764e+01	-1.312470e+03	1.377857e+03	-1.345163e+03	-3.269382e+01	5.660640e-03	2.046550e-17	5.660640e-03	-5.660640e-03
1.58          	1.131728e-02	-3.268816e+01	3.269948e+01	6.538765e+01	-1.312470e+03	1.377857e+03	-1.345164e+03	-3.269382e+01	5.658638e-03	2.046551e-17	5.658638e-03	-5.658638e-03
1.585         	1.131337e-02	-3.268817e+01	3.269948e+01	6.538766e+01	-1.312470e+03	1.377858e+03	-1.345164e+03	-3.269383e+01	5.656687e-03	2.046551e-17	5.656687e-03	-5.656687e-03
1.59          	1.131108e-02	-3.268818e+01	3.269949e+01	6.538767e+01	-1.312471e+03	1.377858e+03	-1.345164e+03	-3.269384e+01	5.655541e-03	2.046552e-17	5.655541e-03	-5.655541e-03
1.595         	1.129861e-02	-3.268816e+01	3.269946e+01	6.538763e+01	-1.312470e+03	1.377858e+03	-1.345164e+03	-3.269381e+01	5.649306e-03	2.046550e-17	5.649306e-03	-5.649306e-03
1.6           	1.130161e-02	-3.268817e+01	3.269947e+01	6.538764e+01	-1.312470e+03	1.377858e+03	-1.345164e+03	-3.269382e+01	5.650804e-03	2.046551e-17	5.650804e-03	-5.650804e-03
1.605         	1.126822e-02	-3.268819e+01	3.269946e+01	6.538764e+01	-1.312471e+03	1.377859e+03	-1.345165e+03	-3.269382e+01	5.634112e-03	2.046551e-17	5.634112e-03	-5.634112e-03
1.61          	1.126972e-02	-3.268820e+01	3.269947e+01	6.538767e+01	-1.312472e+03	1.377859e+03	-1.345166e+03	-3.269383e+01	5.634859e-03	2.046551e-17	5.634859e-03	-5.634859e-03
1.615         	1.126655e-02	-3.268820e+01	3.269947e+01	6.538767e+01	-1.312472e+03	1.377860e+03	-1.345166e+03	-3.269384e+01	5.633276e-03	2.046551e-17	5.633276e-03	-5.633276e-03
1.62          	1.126235e-02	-3.268821e+01	3.269947e+01	6.538768e+01	-1.312472e+03	1.377860e+03	-1.345166e+03	-3.269384e+01	5.631175e-03	2.046552e-17	5.631175e-03	-5.631175e-03
1.625         	1.125749e-02	-3.268821e+01	3.269947e+01	6.538768e+01	-1.312472e+03	1.377860e+03	-1.345166e+03	-3.269384e+01	5.628743e-03	2.046552e-17	5.628743e-03	-5.628743e-03
1.63          	1.125260e-02	-3.268822e+01	3.269947e+01	6.538768e+01	-1.312473e+03	1.377860e+03	-1.345166e+03	-3.269384e+01	5.626298e-03	2.046552e-17	5.626298e-03	-5.626298e-03
1.635         	1.124753e-02	-3.268822e+01	3.269947e+01	6.538769e+01	-1.312473e+03	1.377860e+03	-1.345167e+03	-3.269384e+01	5.623763e-03	2.046552e-17	5.623763e-03	-5.623763e-03
1.64          	1.124242e-02	-3.268822e+01	3.269947e+01	6.538769e+01	-1.312473e+03	1.377861e+03	-1.345167e+03	-3.269385e+01	5.621210e-03	2.046552e-17	5.621210e-03	-5.621210e-03
1.645         	1.123727e-02	-3.268823e+01	3.269947e+01	6.538770e+01	-1.312473e+03	1.377861e+03	-1.345167e+03	-3.269385e+01	5.618637e-03	2.046552e-17	5.618637e-03	-5.618637e-03
1.65          	1.123247e-02	-3.268823e+01	3.269947e+01	6.538770e+01	-1.312473e+03	1.377861e+03	-1.345167e+03	-3.269385e+01	5.616234e-03	2.046552e-17	5.616234e-03	-5.616234e-03
1.655         	1.122511e-02	-3.268824e+01	3.269946e+01	6.538770e+01	-1.312474e+03	1.377861e+03	-1.345167e+03	-3.269385e+01	5.612553e-03	2.046552e-17	5.612553e-03	-5.612553e-03
1.66          	1.122132e-02	-3.268824e+01	3.269946e+01	6.538770e+01	-1.312474e+03	1.377861e+03	-1.345168e+03	-3.269385e+01	5.610658e-03	2.046552e-17	5.610658e-03	-5.610658e-03
1.665         	1.121353e-02	-3.268824e+01	3.269945e+01	6.538770e+01	-1.312474e+03	1.377862e+03	-1.345168e+03	-3.269385e+01	5.606765e-03	2.046552e-17	5.606765e-03	-5.606765e-03
1.67          	1.120388e-02	-3.268823e+01	3.269943e+01	6.538766e+01	-1.312474e+03	1.377861e+03	-1.345167e+03	-3.269383e+01	5.601938e-03	2.046551e-17	5.601938e-03	-5.601938e-03
1.675         	1.120247e-02	-3.268830e+01	3.269950e+01	6.538780e+01	-1.312476e+03	1.377864e+03	-1.345170e+03	-3.269390e+01	5.601237e-03	2.046555e-17	5.601237e-03	-5.601237e-03
1.68          	1.119866e-02	-3.268829e+01	3.269949e+01	6.538779e+01	-1.312476e+03	1.377864e+03	-1.345170e+03	-3.269389e+01	5.599329e-03	2.046555e-17	5.599329e-03	-5.599329e-03
1.685         	1.119376e-02	-3.268830e+01	3.269949e+01	6.538780e+01	-1.312476e+03	1.377864e+03	-1.345170e+03	-3.269390e+01	5.596878e-03	2.046555e-17	5.596878e-03	-5.596878e-03
1.69          	1.118811e-02	-3.268830e+01	3.269949e+01	6.538779e+01	-1.312477e+03	1.377864e+03	-1.345170e+03	-3.269390e+01	5.594053e-03	2.046555e-17	5.594053e-03	-5.594053e-03
1.695         	1.118288e-02	-3.268830e+01	3.269949e+01	6.538779e+01	-1.312477e+03	1.377865e+03	-1.345171e+03	-3.269390e+01	5.591441e-03	2.046555e-17	5.591441e-03	-5.591441e-03
1.7           	1.117755e-02	-3.268831e+01	3.269949e+01	6.538780e+01	-1.312477e+03	1.377865e+03	-1.345171e+03	-3.269390e+01	5.588777e-03	2.046555e-17	5.588777e-03	-5.588777e-03
1.705         	1.117239e-02	-3.268832e+01	3.269949e+01	6.538781e+01	-1.312477e+03	1.377865e+03	-1.345171e+03	-3.269391e+01	5.586197e-03	2.046556e-17	5.586197e-03	-5.586197e-03
1.71          	1.116754e-02	-3.268832e+01	3.269949e+01	6.538780e+01	-1.312477e+03	1.377865e+03	-1.345171e+03	-3.269390e+01	5.583771e-03	2.046555e-17	5.583771e-03	-5.583771e-03
1.715         	1.116243e-02	-3.268832e+01	3.269948e+01	6.538781e+01	-1.312478e+03	1.377865e+03	-1.345172e+03	-3.269390e+01	5.581216e-03	2.046556e-17	5.581216e-03	-5.581216e-03
1.72          	1.115724e-02	-3.268833e+01	3.269949e+01	6.538782e+01	-1.312478e+03	1.377866e+03	-1.345172e+03	-3.269391e+01	5.578622e-03	2.046556e-17	5.578622e-03	-5.578622e-03
1.725         	1.115502e-02	-3.268831e+01	3.269947e+01	6.538778e+01	-1.312477e+03	1.377865e+03	-1.345171e+03	-3.269389e+01	5.577509e-03	2.046555e-17	5.577509e-03	-5.577509e-03
1.73          	1.115025e-02	-3.268832e+01	3.269947e+01	6.538780e+01	-1.312478e+03	1.377866e+03	-1.345172e+03	-3.269390e+01	5.575125e-03	2.046555e-17	5.575125e-03	-5.575125e-03
1.735         	1.114764e-02	-3.268835e+01	3.269949e+01	6.538784e+01	-1.312479e+03	1.377867e+03	-1.345173e+03	-3.269392e+01	5.573819e-03	2.046557e-17	5.573819e-03	-5.573819e-03
1.74          	1.114262e-02	-3.268835e+01	3.269949e+01	6.538783e+01	-1.312479e+03	1.377867e+03	-1.345173e+03	-3.269392e+01	5.571309e-03	2.046556e-17	5.571309e-03	-5.571309e-03
1.745         	1.113820e-02	-3.268835e+01	3.269949e+01	6.538783e+01	-1.312479e+03	1.377867e+03	-1.345173e+03	-3.269392e+01	5.569100e-03	2.046556e-17	5.569100e-03	-5.569100e-03
1.75          	1.113400e-02	-3.268835e+01	3.269949e+01	6.538784e+01	-1.312479e+03	1.377867e+03	-1.345173e+03	-3.269392e+01	5.566999e-03	2.046556e-17	5.566999e-03	-5.566999e-03
1.755         	1.112998e-02	-3.268836e+01	3.269949e+01	6.538784e+01	-1.312479e+03	1.377867e+03	-1.345173e+03	-3.269392e+01	5.564988e-03	2.046557e-17	5.564988e-03	-5.564988e-03
1.76          	1.112610e-02	-3.268836e+01	3.269949e+01	6.538784e+01	-1.312479e+03	1.377867e+03	-1.345173e+03	-3.269392e+01	5.563048e-03	2.046557e-17	5.563048e-03	-5.563048e-03
1.765         	1.112234e-02	-3.268836e+01	3.269949e+01	6.538785e+01	-1.312480e+03	1.377868e+03	-1.345174e+03	-3.269392e+01	5.561168e-03	2.046557e-17	5.561168e-03	-5.561168e-03
1.77          	1.111868e-02	-3.268837e+01	3.269949e+01	6.538785e+01	-1.312480e+03	1.377868e+03	-1.345174e+03	-3.269393e+01	5.559341e-03	2.046557e-17	5.559341e-03	-5.559341e-03
1.775         	1.111515e-02	-3.268837e+01	3.269949e+01	6.538785e+01	-1.312480e+03	1.377868e+03	-1.345174e+03	-3.269393e+01	5.557575e-03	2.046557e-17	5.557575e-03	-5.557575e-03
1.78          	1.111178e-02	-3.268837e+01	3.269948e+01	6.538785e+01	-1.312480e+03	1.377868e+03	-1.345174e+03	-3.269393e+01	5.555890e-03	2.046557e-17	5.555890e-03	-5.555890e-03
1.785         	1.110761e-02	-3.268839e+01	3.269950e+01	6.538789e+01	-1.312481e+03	1.377869e+03	-1.345175e+03	-3.269395e+01	5.553804e-03	2.046558e-17	5.553804e-03	-5.553804e-03
1.79          	1.110474e-02	-3.268839e+01	3.269950e+01	6.538789e+01	-1.312481e+03	1.377869e+03	-1.345175e+03	-3.269394e+01	5.552372e-03	2.046558e-17	5.552372e-03	-5.552372e-03
1.795         	1.110202e-02	-3.268840e+01	3.269950e+01	6.538789e+01	-1.312481e+03	1.377869e+03	-1.345175e+03	-3.269395e+01	5.551009e-03	2.046558e-17	5.551009e-03	-5.551009e-03
1.8           	1.110028e-02	-3.268840e+01	3.269950e+01	6.538790e+01	-1.312481e+03	1.377869e+03	-1.345175e+03	-3.269395e+01	5.550142e-03	2.046558e-17	5.550142e-03	-5.550142e-03
1.805         	1.109280e-02	-3.268840e+01	3.269950e+01	6.538790e+01	-1.312482e+03	1.377870e+03	-1.345176e+03	-3.269395e+01	5.546398e-03	2.046559e-17	5.546398e-03	-5.546398e-03
1.81          	1.109204e-02	-3.268841e+01	3.269950e+01	6.538791e+01	-1.312482e+03	1.377870e+03	-1.345176e+03	-3.269395e+01	5.546020e-03	2.046559e-17	5.546020e-03	-5.546020e-03
1.815         	1.109981e-02	-3.268841e+01	3.269951e+01	6.538793e+01	-1.312482e+03	1.377870e+03	-1.345176e+03	-3.269396e+01	5.549903e-03	2.046559e-17	5.549903e-03	-5.549903e-03
1.82          	1.107138e-02	-3.268842e+01	3.269949e+01	6.538791e+01	-1.312482e+03	1.377870e+03	-1.345176e+03	-3.269395e+01	5.535692e-03	2.046559e-17	5.535692e-03	-5.535692e-03
1.825         	1.107056e-02	-3.268842e+01	3.269949e+01	6.538792e+01	-1.312483e+03	1.377871e+03	-1.345177e+03	-3.269396e+01	5.535279e-03	2.046559e-17	5.535279e-03	-5.535279e-03
1.83          	1.106841e-02	-3.268843e+01	3.269950e+01	6.538792e+01	-1.312483e+03	1.377871e+03	-1.345177e+03	-3.269396e+01	5.534204e-03	2.046559e-17	5.534204e-03	-5.534204e-03
1.835         	1.106583e-02	-3.268843e+01	3.269950e+01	6.538793e+01	-1.312483e+03	1.377871e+03	-1.345177e+03	-3.269396e+01	5.532916e-03	2.046559e-17	5.532916e-03	-5.532916e-03
1.84          	1.106422e-02	-3.268843e+01	3.269950e+01	6.538793e+01	-1.312483e+03	1.377871e+03	-1.345177e+03	-3.269397e+01	5.532110e-03	2.046559e-17	5.532110e-03	-5.532110e-03
1.845         	1.105973e-02	-3.268844e+01	3.269950e+01	6.538794e+01	-1.312483e+03	1.377871e+03	-1.345177e+03	-3.269397e+01	5.529865e-03	2.046560e-17	5.529865e-03	-5.529865e-03
1.85          	1.105679e-02	-3.268844e+01	3.269950e+01	6.538794e+01	-1.312484e+03	1.377872e+03	-1.345178e+03	-3.269397e+01	5.528393e-03	2.046560e-17	5.528393e-03	-5.528393e-03
1.855         	1.105294e-02	-3.268845e+01	3.269950e+01	6.538795e+01	-1.312484e+03	1.377872e+03	-1.345178e+03	-3.269397e+01	5.526471e-03	2.046560e-17	5.526471e-03	-5.526471e-03
1.86          	1.104964e-02	-3.268845e+01	3.269950e+01	6.538795e+01	-1.312484e+03	1.377872e+03	-1.345178e+03	-3.269397e+01	5.524819e-03	2.046560e-17	5.524819e-03	-5.524819e-03
1.865         	1.104723e-02	-3.268846e+01	3.269951e+01	6.538797e+01	-1.312484e+03	1.377872e+03	-1.345178e+03	-3.269399e+01	5.523617e-03	2.046561e-17	5.523617e-03	-5.523617e-03
1.87          	1.104386e-02	-3.268846e+01	3.269951e+01	6.538797e+01	-1.312485e+03	1.377873e+03	-1.345179e+03	-3.269399e+01	5.521930e-03	2.046561e-17	5.521930e-03	-5.521930e-03
1.875         	1.104087e-02	-3.268847e+01	3.269951e+01	6.538798e+01	-1.312485e+03	1.377873e+03	-1.345179e+03	-3.269399e+01	5.520434e-03	2.046561e-17	5.520434e-03	-5.520434e-03
1.88          	1.103831e-02	-3.268847e+01	3.269951e+01	6.538798e+01	-1.312485e+03	1.377873e+03	-1.345179e+03	-3.269399e+01	5.519157e-03	2.046561e-17	5.519157e-03	-5.519157e-03
1.885         	1.103375e-02	-3.268848e+01	3.269951e+01	6.538799e+01	-1.312485e+03	1.377873e+03	-1.345179e+03	-3.269399e+01	5.516877e-03	2.046561e-17	5.516877e-03	-5.516877e-03
1.89          	1.102888e-02	-3.268848e+01	3.269951e+01	6.538799e+01	-1.312485e+03	1.377873e+03	-1.345179e+03	-3.269400e+01	5.514440e-03	2.046561e-17	5.514440e-03	-5.514440e-03
1.895         	1.102637e-02	-3.268849e+01	3.269951e+01	6.538800e+01	-1.312486e+03	1.377874e+03	-1.345180e+03	-3.269400e+01	5.513184e-03	2.046561e-17	5.513184e-03	-5.513184e-03
1.9           	1.102335e-02	-3.268849e+01	3.269951e+01	6.538800e+01	-1.312486e+03	1.377874e+03	-1.345180e+03	-3.269400e+01	5.511674e-03	2.046562e-17	5.511674e-03	-5.511674e-03
1.905         	1.102126e-02	-3.268849e+01	3.269952e+01	6.538801e+01	-1.312486e+03	1.377874e+03	-1.345180e+03	-3.269400e+01	5.510631e-03	2.046562e-17	5.510631e-03	-5.510631e-03
1.91          	1.101841e-02	-3.268850e+01	3.269952e+01	6.538802e+01	-1.312486e+03	1.377874e+03	-1.345180e+03	-3.269401e+01	5.509206e-03	2.046562e-17	5.509206e-03	-5.509206e-03
1.915         	1.101556e-02	-3.268850e+01	3.269952e+01	6.538802e+01	-1.312486e+03	1.377874e+03	-1.345180e+03	-3.269401e+01	5.507778e-03	2.046562e-17	5.507778e-03	-5.507778e-03
1.92          	1.101293e-02	-3.268851e+01	3.269952e+01	6.538803e+01	-1.312487e+03	1.377875e+03	-1.345181e+03	-3.269402e+01	5.506465e-03	2.046563e-17	5.506465e-03	-5.506465e-03
1.925         	1.101034e-02	-3.268852e+01	3.269953e+01	6.538804e+01	-1.312487e+03	1.377875e+03	-1.345181e+03	-3.269402e+01	5.505168e-03	2.046563e-17	5.505168e-03	-5.505168e-03
1.93          	1.100758e-02	-3.268852e+01	3.269953e+01	6.538805e+01	-1.312487e+03	1.377875e+03	-1.345181e+03	-3.269402e+01	5.503789e-03	2.046563e-17	5.503789e-03	-5.503789e-03
1.935         	1.100485e-02	-3.268852e+01	3.269953e+01	6.538805e+01	-1.312487e+03	1.377875e+03	-1.345181e+03	-3.269403e+01	5.502425e-03	2.046563e-17	5.502425e-03	-5.502425e-03
1.94          	1.100215e-02	-3.268853e+01	3.269953e+01	6.538806e+01	-1.312488e+03	1.377876e+03	-1.345182e+03	-3.269403e+01	5.501073e-03	2.046563e-17	5.501073e-03	-5.501073e-03
1.945         	1.099942e-02	-3.268853e+01	3.269953e+01	6.538807e+01	-1.312488e+03	1.377876e+03	-1.345182e+03	-3.269403e+01	5.499708e-03	2.046564e-17	5.499708e-03	-5.499708e-03
1.95          	1.099670e-02	-3.268854e+01	3.269953e+01	6.538807e+01	-1.312488e+03	1.377876e+03	-1.345182e+03	-3.269404e+01	5.498349e-03	2.046564e-17	5.498349e-03	-5.498349e-03
1.955         	1.099395e-02	-3.268854e+01	3.269954e+01	6.538808e+01	-1.312488e+03	1.377876e+03	-1.345182e+03	-3.269404e+01	5.496977e-03	2.046564e-17	5.496977e-03	-5.496977e-03
1.96          	1.099125e-02	-3.268855e+01	3.269954e+01	6.538808e+01	-1.312488e+03	1.377876e+03	-1.345182e+03	-3.269404e+01	5.495626e-03	2.046564e-17	5.495626e-03	-5.495626e-03
1.965         	1.098842e-02	-3.268855e+01	3.269954e+01	6.538809e+01	-1.312489e+03	1.377877e+03	-1.345183e+03	-3.269404e+01	5.494211e-03	2.046564e-17	5.494211e-03	-5.494211e-03
1.97          	1.098563e-02	-3.268855e+01	3.269954e+01	6.538810e+01	-1.312489e+03	1.377877e+03	-1.345183e+03	-3.269405e+01	5.492815e-03	2.046564e-17	5.492815e-03	-5.492815e-03
1.975         	1.098358e-02	-3.268856e+01	3.269954e+01	6.538810e+01	-1.312489e+03	1.377877e+03	-1.345183e+03	-3.269405e+01	5.491790e-03	2.046565e-17	5.491790e-03	-5.491790e-03
1.98          	1.098084e-02	-3.268856e+01	3.269954e+01	6.538810e+01	-1.312489e+03	1.377877e+03	-1.345183e+03	-3.269405e+01	5.490421e-03	2.046565e-17	5.490421e-03	-5.490421e-03
